NOMS	((1, ('comprendre', 'A')), 1)
NOMS	((-1, ('sécurité', 'N')), 1)
NOMS	((-1, ('portier', 'N')), 1)
NOMS	((1, ('Rich', 'N')), 1)
NOMS	((1, ('9h-11h', 'A')), 1)
NOMS	((1, ('F203', 'A')), 1)
NOMS	((-1, ('volley', 'N')), 1)
NOMS	((1, ('draconien', 'A')), 1)
NOMS	((1, ('Aitali', 'N')), 1)
NOMS	((1, ('seulement', 'ADV')), 1)
NOMS	((1, ('Carle', 'N')), 1)
NOMS	((1, ('Manteaux', 'N')), 1)
NOMS	((1, ('atteler', 'V')), 1)
NOMS	((-1, ('mercenaire', 'N')), 1)
NOMS	((1, ('Roy-Ménétrier', 'N')), 1)
NOMS	((1, ('Grandmougin', 'N')), 1)
NOMS	((1, ('Pierrotti', 'N')), 1)
NOMS	((1, ('Barriaux', 'N')), 1)
NOMS	((-1, ('sous-directeur', 'N')), 1)
NOMS	((1, ('Riv', 'N')), 1)
NOMS	((1, ('grume', 'N')), 1)
NOMS	((1, ('parental', 'A')), 1)
NOMS	((-1, ('police', 'N')), 1)
NOMS	((-1, ('politique', 'N')), 1)
NOMS	((1, ('transfrontalier', 'A')), 1)
NOMS	((1, ('provincial', 'A')), 1)
NOMS	((-1, ('Sainte-Cécile', 'N')), 1)
NOMS	((-1, ('canard', 'N')), 1)
NOMS	((1, ('Takacs', 'N')), 1)
NOMS	((1, ('gastrique', 'A')), 1)
NOMS	((1, ('Denise', 'N')), 1)
NOMS	((1, ('médiathèque', 'A')), 1)
NOMS	((1, ('Pierre', 'N')), 1)
NOMS	((-1, ('ACADEMIE', 'N')), 1)
NOMS	((1, ('Lavadi', 'N')), 1)
NOMS	((1, ('civil', 'A')), 1)
NOMS	((1, ('barisien', 'N')), 1)
NOMS	((1, ('auguste', 'ADV')), 1)
NOMS	((1, ('choisir', 'V')), 1)
NOMS	((1, ('Nord', 'N')), 1)
NOMS	((1, ('VCB-ASL', 'N')), 1)
NOMS	((1, ('aquatique', 'A')), 1)
NOMS	((-1, ('Londres', 'N')), 1)
NOMS	((1, ('retransmettre', 'V')), 1)
NOMS	((1, ('primal', 'A')), 1)
NOMS	((1, ('Bourgeot', 'N')), 1)
NOMS	((1, ('Berain', 'N')), 1)
NOMS	((1, ('Untereiner', 'N')), 1)
NOMS	((1, ('Frénésie', 'N')), 1)
NOMS	((1, ('GARCONS', 'N')), 1)
NOMS	((1, ('ALIMENTAIRES', 'N')), 1)
NOMS	((1, ('nuageux', 'A')), 1)
NOMS	((1, ('riposte', 'N')), 1)
NOMS	((1, ('Vidées', 'N')), 1)
NOMS	((1, ('Vatot', 'N')), 1)
NOMS	((-1, ('Maryvonne', 'N')), 1)
NOMS	((1, ('libérateur', 'A')), 1)
NOMS	((1, ('Sourza', 'N')), 1)
NOMS	((1, ('Baron', 'N')), 1)
NOMS	((1, ('Elite', 'N')), 1)
NOMS	((1, ('Grignon', 'N')), 1)
NOMS	((-1, ('dornier', 'N')), 1)
NOMS	((1, ('Dames-Montfaucon', 'N')), 1)
NOMS	((-1, ('S', 'N')), 1)
NOMS	((-1, ('ANNULE', 'N')), 1)
NOMS	((-1, ('magalie', 'N')), 1)
NOMS	((1, ('Ratz', 'N')), 1)
NOMS	((-1, ('Trophée', 'N')), 1)
NOMS	((-1, ('fermer', 'A')), 1)
NOMS	((1, ('Munch', 'N')), 1)
NOMS	((1, ('humoristique', 'A')), 1)
NOMS	((1, ('suicidaire', 'A')), 1)
NOMS	((1, ('Sarda', 'N')), 1)
